id_registro,peso_muestral,estrato,psu,edad_cod,sexo_cod,raceeth_cod,salud_mental_cod,redes_sociales_cod,sueno_cod,actividad_fisica_cod,n_faltantes_analisis,caso_completo,raza_amerindia,raza_asiatica,raza_negra,raza_hawaiana_pacifico,raza_blanca,raza_hispana,raza_multiple_hispana,raza_multiple_no_hispana,sexo_femenino,salud_mental_mala,redes_uso_frecuente,sueno_8h_o_mas,actividad_5_dias
16054,0.0383,211,343307,4,2,2,3,,3,8,1,0,0,1,0,0,0,0,0,0,0,0,,0,1
16055,0.113,211,343307,4,2,5,2,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16056,0.113,211,343307,4,2,5,2,,5,3,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16057,0.124,211,343307,4,1,5,5,,3,2,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16058,0.124,211,343307,4,1,5,3,,3,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16059,0.124,211,343307,4,1,5,3,,5,8,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16060,0.1268,211,343307,4,2,6,,,6,,3,0,0,0,0,0,0,1,0,0,0,,,1,
16061,0.113,211,343307,4,2,5,,,4,3,2,0,0,0,0,0,1,0,0,0,0,,,0,0
16062,0.124,211,343307,5,1,5,1,,2,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16063,0.1709,211,343307,5,2,5,2,,5,5,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16064,0.1709,211,343307,5,2,5,2,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16065,0.2783,211,343307,7,,5,4,,1,6,2,0,0,0,0,0,1,0,0,0,,1,,0,1
16066,0.1709,211,343307,5,2,5,3,,5,6,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16067,0.1491,211,343307,5,1,5,3,,4,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16068,0.1491,211,343307,5,1,5,2,,3,7,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16069,0.1709,211,343307,5,2,5,1,,6,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16070,0.2783,211,343307,6,1,5,3,,5,8,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16071,0.1491,211,343307,5,1,5,4,,3,6,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16072,0.1491,211,343307,5,1,5,5,,2,1,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16073,0.074,211,343307,6,1,2,2,,3,7,1,0,0,1,0,0,0,0,0,0,1,0,,0,1
16074,0.1709,211,343307,6,2,5,3,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16075,0.1491,211,343307,5,1,5,3,,3,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16076,0.1491,211,343307,6,1,5,3,,3,3,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16077,0.1491,211,343307,5,1,5,3,,3,4,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16078,0.2571,211,343307,5,1,3,3,,3,3,1,0,0,0,1,0,0,0,0,0,1,0,,0,0
16079,0.1491,211,343307,6,1,5,2,,3,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16080,0.1491,211,343307,5,1,5,4,,4,1,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16081,0.2783,211,343307,6,1,5,2,,3,7,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16082,0.3168,211,343307,6,2,5,4,,2,6,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16083,0.0571,211,343307,6,2,2,2,,3,6,1,0,0,1,0,0,0,0,0,0,0,0,,0,1
16084,0.1988,211,343307,6,2,8,2,,3,7,1,0,0,0,0,0,0,0,0,1,0,0,,0,1
16085,0.1932,211,343307,4,1,5,5,,3,3,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16086,0.1531,211,343307,3,2,5,1,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16087,0.1531,211,343307,3,2,5,2,,3,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16088,0.1531,211,343307,3,2,5,3,,6,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16089,0.1531,211,343307,3,2,5,5,,1,4,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16090,0.1932,211,343307,4,1,5,4,,2,7,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16091,0.1851,211,343307,3,2,6,2,,3,6,1,0,0,0,0,0,0,1,0,0,0,0,,0,1
16092,0.1851,211,343307,3,2,6,1,,4,8,1,0,0,0,0,0,0,1,0,0,0,0,,0,1
16093,0.1531,211,343307,3,2,5,2,,5,6,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16094,0.1531,211,343307,3,2,5,4,,3,7,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16095,0.1531,211,343307,4,2,5,4,,6,8,1,0,0,0,0,0,1,0,0,0,0,1,,1,1
16096,0.1531,211,343307,3,2,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16097,0.1932,211,343307,3,1,5,3,,2,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16098,0.1531,211,343307,3,2,5,3,,4,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16099,0.1932,211,343307,3,1,5,4,,3,4,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16100,0.1531,211,343307,3,2,5,3,,5,5,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16101,0.0383,211,343307,4,2,8,1,,6,7,1,0,0,0,0,0,0,0,0,1,0,0,,1,1
16102,0.113,211,343307,4,2,5,2,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16103,0.113,211,343307,4,2,5,2,,4,4,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16104,0.124,211,343307,5,1,5,4,,4,5,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16105,0.124,211,343307,5,1,5,3,,3,4,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16106,0.124,211,343307,4,1,5,1,,4,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16107,0.113,211,343307,4,2,5,1,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16108,0.113,211,343307,4,2,5,2,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16109,0.124,211,343307,5,1,5,3,,4,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16110,0.113,211,343307,4,2,5,1,,4,3,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16111,0.124,211,343307,4,1,5,4,,3,1,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16112,0.113,211,343307,4,2,5,1,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16113,0.124,211,343307,4,1,5,1,,4,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16114,0.113,211,343307,4,2,5,1,,5,1,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16115,0.124,211,343307,4,1,5,3,,5,6,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16116,0.124,211,343307,4,1,5,4,,5,6,1,0,0,0,0,0,1,0,0,0,1,1,,1,1
16117,0.124,211,343307,4,1,5,2,,4,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16118,0.124,211,343307,5,1,5,3,,2,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16119,0.1268,211,343307,4,2,7,2,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0
16120,0.3168,211,343307,7,2,5,2,,5,4,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16121,0.2525,211,343307,6,2,7,4,,7,6,1,0,0,0,0,0,0,0,1,0,0,1,,1,1
16122,0.2783,211,343307,6,1,5,4,,3,7,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16123,0.1678,211,343307,1,1,7,,,,8,3,0,0,0,0,0,0,0,1,0,1,,,,1
16124,0.3168,211,343307,6,2,5,4,,3,6,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16126,0.3168,211,343307,6,2,5,4,,4,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16127,0.2783,211,343307,6,1,5,4,,1,3,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16128,0.2783,211,343307,6,1,5,4,,1,5,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16129,0.2783,211,343307,6,1,5,4,,1,4,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16130,0.2783,211,343307,7,1,5,4,,2,1,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16131,0.2783,211,343307,6,1,5,3,,3,3,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16133,0.3168,211,343307,7,2,5,3,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16134,0.2554,211,343307,7,2,3,,,,2,3,0,0,0,1,0,0,0,0,0,0,,,,0
16135,0.2783,211,343307,6,1,5,1,,3,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16136,0.3168,211,343307,7,2,5,1,,5,1,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16137,0.1491,211,343307,5,1,5,4,,3,3,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16138,0.1709,211,343307,5,2,5,2,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16139,0.1709,211,343307,5,2,5,5,,1,6,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16140,0.2571,211,343307,5,1,3,2,,6,8,1,0,0,0,1,0,0,0,0,0,1,0,,1,1
16141,0.1491,211,343307,5,1,5,4,,3,5,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16142,0.1491,211,343307,5,1,5,3,,2,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16143,0.1709,211,343307,5,2,5,1,,4,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16144,0.1019,211,343307,5,2,3,2,,4,4,1,0,0,0,1,0,0,0,0,0,0,0,,0,0
16145,0.1709,211,343307,5,2,5,3,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16146,0.1491,211,343307,5,,5,2,,4,3,2,0,0,0,0,0,1,0,0,0,,0,,0,0
16147,0.1709,211,343307,5,2,5,3,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16148,0.1491,211,343307,5,1,5,3,,4,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16149,0.1709,211,343307,5,2,5,1,,4,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16150,0.1491,211,343307,5,1,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16151,0.1709,211,343307,5,2,5,4,,3,2,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16152,0.1491,211,343307,5,1,5,1,,3,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16153,0.1491,211,343307,6,1,5,2,,5,3,1,0,0,0,0,0,1,0,0,0,1,0,,1,0
16154,0.1442,211,343307,5,1,7,3,,6,6,1,0,0,0,0,0,0,0,1,0,1,0,,1,1
16155,0.1709,211,343307,5,2,5,2,,4,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16156,0.1709,211,343307,6,2,5,3,,4,3,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16157,0.1491,211,343307,6,1,5,3,,3,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16158,0.1678,211,343307,4,1,6,5,,2,8,1,0,0,0,0,0,0,1,0,0,1,1,,0,1
16159,0.2783,211,343307,6,1,5,3,,5,6,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16160,0.1491,211,343307,6,1,5,3,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16161,0.1451,211,343307,3,2,8,3,,6,1,1,0,0,0,0,0,0,0,0,1,0,0,,1,0
16162,0.2783,211,343307,7,1,5,2,,4,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16163,0.113,211,343307,4,2,,1,,1,1,2,0,,,,,,,,,0,0,,0,0
16165,0.113,211,343307,5,2,5,,,,,4,0,0,0,0,0,1,0,0,0,0,,,,
16166,0.113,211,343307,5,2,5,3,,2,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16167,0.124,211,343307,4,1,5,3,,4,2,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16168,0.113,211,343307,4,2,5,4,,6,6,1,0,0,0,0,0,1,0,0,0,0,1,,1,1
16169,0.1136,211,343307,4,2,3,3,,2,3,1,0,0,0,1,0,0,0,0,0,0,0,,0,0
16170,0.1531,211,343307,4,2,5,4,,2,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16171,0.1531,211,343307,3,2,5,1,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16172,0.124,211,343307,4,1,5,3,,3,7,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16173,0.124,211,343307,4,1,5,4,,3,4,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16174,0.113,211,343307,4,2,5,1,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16175,0.1932,211,343307,3,1,5,5,,1,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16176,0.1531,211,343307,3,2,5,3,,2,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16177,0.124,211,343307,4,1,5,4,,5,4,1,0,0,0,0,0,1,0,0,0,1,1,,1,0
16178,0.113,211,343307,5,2,5,3,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16179,0.1531,211,343307,3,2,5,1,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16180,0.113,211,343307,4,2,5,1,,6,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16181,0.1531,211,343307,3,2,5,2,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16182,0.124,211,343307,4,1,5,1,,3,4,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16183,0.113,211,343307,4,2,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16184,0.113,211,343307,4,2,5,4,,4,6,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16185,0.1268,211,343307,5,2,6,1,,5,6,1,0,0,0,0,0,0,1,0,0,0,0,,1,1
16186,0.113,211,343307,5,2,5,4,,4,4,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16187,0.1136,211,343307,3,2,3,2,,5,3,1,0,0,0,1,0,0,0,0,0,0,0,,1,0
16188,0.124,211,343307,4,1,5,5,,2,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16189,0.124,211,343307,4,1,5,4,,2,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16190,0.124,211,343307,4,1,5,3,,1,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16191,0.124,211,343307,4,1,5,4,,2,3,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16192,0.113,211,343307,4,2,5,3,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16193,0.113,211,343307,4,2,5,2,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16194,0.113,211,343307,4,2,5,2,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16195,0.113,211,343307,4,2,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16196,0.124,211,343307,4,1,5,3,,3,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16197,0.0333,211,343307,4,1,2,2,,4,4,1,0,0,1,0,0,0,0,0,0,1,0,,0,0
16198,0.124,211,343307,4,1,5,4,,2,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16199,0.124,211,343307,4,1,5,2,,1,7,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16200,0.124,211,343307,4,1,5,3,,4,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16201,0.124,211,343307,4,1,5,4,,5,1,1,0,0,0,0,0,1,0,0,0,1,1,,1,0
16202,0.1243,211,343307,4,1,7,4,,3,2,1,0,0,0,0,0,0,0,1,0,1,1,,0,0
16203,0.113,211,343307,4,2,5,,,,,4,0,0,0,0,0,1,0,0,0,0,,,,
16204,0.0742,211,343307,5,1,3,5,,1,8,1,0,0,0,1,0,0,0,0,0,1,1,,0,1
16205,0.1243,211,343307,4,1,7,2,,4,4,1,0,0,0,0,0,0,0,1,0,1,0,,0,0
16206,0.1243,211,343307,4,1,7,3,,3,4,1,0,0,0,0,0,0,0,1,0,1,0,,0,0
16207,0.1243,211,343307,5,1,7,4,,2,6,1,0,0,0,0,0,0,0,1,0,1,1,,0,1
16208,0.113,211,343307,4,2,5,1,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16209,0.0383,211,343307,4,2,2,2,,4,8,1,0,0,1,0,0,0,0,0,0,0,0,,0,1
16210,0.124,211,343307,4,1,5,5,,3,5,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16211,0.124,211,343307,4,1,5,3,,3,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16212,0.2783,211,343307,6,1,5,4,,5,5,1,0,0,0,0,0,1,0,0,0,1,1,,1,0
16213,0.113,211,343307,4,2,5,4,,3,1,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16214,0.124,211,343307,4,1,5,4,,2,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16215,0.124,211,343307,4,1,5,5,,4,8,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16216,0.113,211,343307,4,2,5,3,,3,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16217,0.124,211,343307,4,1,5,4,,3,6,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16218,0.124,211,343307,4,1,5,4,,6,6,1,0,0,0,0,0,1,0,0,0,1,1,,1,1
16219,0.1709,211,343307,5,2,5,4,,1,1,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16220,0.124,211,343307,4,1,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16221,0.0225,211,343307,4,2,8,2,,1,6,1,0,0,0,0,0,0,0,0,1,0,0,,0,1
16222,0.124,211,343307,4,1,5,3,,5,1,1,0,0,0,0,0,1,0,0,0,1,0,,1,0
16223,0.1932,211,343307,3,1,5,2,,2,6,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16224,0.1932,211,343307,4,1,5,4,,3,6,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
16225,0.113,211,343307,4,2,5,3,,4,2,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16226,0.113,211,343307,5,2,5,1,,4,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16227,0.1531,211,343307,3,2,5,3,,3,4,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16228,0.1932,211,343307,3,1,5,3,,3,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16229,0.1531,211,343307,3,2,5,2,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16230,0.113,211,343307,4,2,5,2,,3,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16231,0.1678,211,343307,3,1,7,3,,2,8,1,0,0,0,0,0,0,0,1,0,1,0,,0,1
16232,0.1531,211,343307,3,2,5,3,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16233,0.0452,211,343307,3,2,2,1,,3,4,1,0,0,1,0,0,0,0,0,0,0,0,,0,0
16234,0.1531,211,343307,3,2,5,2,,3,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16235,0.0452,211,343307,3,2,2,2,,3,8,1,0,0,1,0,0,0,0,0,0,0,0,,0,1
16236,0.1531,211,343307,4,2,5,5,,3,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16237,0.1531,211,343307,4,2,5,2,,4,,2,0,0,0,0,0,1,0,0,0,0,0,,0,
16238,0.113,211,343307,4,2,5,2,,5,7,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16239,0.1531,211,343307,3,2,5,3,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16240,0.1531,211,343307,3,2,5,2,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16241,0.1531,211,343307,3,2,5,3,,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16242,0.1442,211,343307,5,,6,5,,2,1,2,0,0,0,0,0,0,1,0,0,,1,,0,0
16243,0.1709,211,343307,5,2,5,4,,4,4,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16244,0.074,211,343307,5,1,2,5,,4,2,1,0,0,1,0,0,0,0,0,0,1,1,,0,0
16245,0.1709,211,343307,5,2,5,2,,3,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16246,0.1709,211,343307,5,2,5,3,,3,3,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16247,0.1709,211,343307,5,2,5,4,,5,8,1,0,0,0,0,0,1,0,0,0,0,1,,1,1
16248,0.1709,211,343307,5,2,5,4,,2,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16249,0.1491,211,343307,5,1,5,3,,5,7,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16250,0.1491,211,343307,6,1,5,3,,3,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16251,0.1709,211,343307,5,2,5,,,,,4,0,0,0,0,0,1,0,0,0,0,,,,
16252,0.1709,211,343307,5,2,5,2,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16253,0.1709,211,343307,5,2,5,2,,2,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16254,0.1709,211,343307,5,2,5,2,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16255,0.1709,211,343307,5,2,5,3,,2,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16256,0.1709,211,343307,5,2,5,2,,3,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16257,0.1709,211,343307,5,2,5,1,,4,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16258,0.1709,211,343307,5,2,5,4,,1,7,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16259,0.2571,211,343307,5,1,3,4,,2,4,1,0,0,0,1,0,0,0,0,0,1,1,,0,0
16260,0.2783,211,343307,6,1,5,4,,2,3,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16261,0.3168,211,343307,6,2,5,4,,4,7,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16262,0.1491,211,343307,5,1,5,2,,4,3,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16263,0.1709,211,343307,5,2,5,4,,5,6,1,0,0,0,0,0,1,0,0,0,0,1,,1,1
16264,0.3168,211,343307,7,2,5,3,,3,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16265,0.113,211,343307,4,2,5,4,,4,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16266,0.3168,211,343307,7,2,5,2,,3,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16267,0.1709,211,343307,6,2,5,4,,3,5,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16268,0.113,211,343307,4,2,5,5,,2,8,1,0,0,0,0,0,1,0,0,0,0,1,,0,1
16269,0.1491,211,343307,6,1,5,3,,4,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16270,0.2554,211,343307,6,2,3,3,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0
16271,0.1709,211,343307,5,2,5,4,,5,1,1,0,0,0,0,0,1,0,0,0,0,1,,1,0
16272,0.1491,211,343307,5,1,5,5,,4,4,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16273,0.2783,211,343307,6,1,5,3,,3,5,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16274,0.0408,211,343307,5,2,8,3,,1,8,1,0,0,0,0,0,0,0,0,1,0,0,,0,1
16275,0.2566,211,343307,6,1,5,3,,5,6,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16276,0.2566,211,343307,6,1,5,3,,4,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16277,0.2661,211,343307,6,2,7,2,,3,8,1,0,0,0,0,0,0,0,1,0,0,0,,0,1
16278,0.2566,211,343307,6,1,5,3,,3,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16279,0.2566,211,343307,6,1,5,2,,5,8,1,0,0,0,0,0,1,0,0,0,1,0,,1,1
16280,0.2691,211,343307,6,2,8,1,,3,8,1,0,0,0,0,0,0,0,0,1,0,0,,0,1
16281,0.2566,211,343307,7,1,5,4,,4,1,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16282,0.2566,211,343307,6,1,5,3,,4,3,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16283,0.1668,211,343307,5,2,5,1,,6,1,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16284,0.2566,211,343307,6,1,5,3,,2,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16285,0.1468,211,343307,4,1,5,3,,3,4,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
16286,0.0623,211,343307,5,1,8,4,,3,7,1,0,0,0,0,0,0,0,0,1,1,1,,0,1
16287,0.1368,211,343307,6,1,8,4,,4,6,1,0,0,0,0,0,0,0,0,1,1,1,,0,1
16288,0.1496,211,343307,7,1,8,1,,3,3,1,0,0,0,0,0,0,0,0,1,1,0,,0,0
16289,0.2566,211,343307,6,1,5,3,,3,7,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
16290,0.2566,211,343307,6,1,5,3,,5,1,1,0,0,0,0,0,1,0,0,0,1,0,,1,0
16291,0.2095,211,343307,6,2,2,3,,3,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0
16292,0.1668,211,343307,5,2,5,2,,4,4,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16293,0.1952,211,343307,5,1,5,5,,4,2,1,0,0,0,0,0,1,0,0,0,1,1,,0,0
16294,0.1668,211,343307,5,2,5,2,,3,,2,0,0,0,0,0,1,0,0,0,0,0,,0,
16295,0.1427,211,343307,5,2,7,3,,5,8,1,0,0,0,0,0,0,0,1,0,0,0,,1,1
16296,0.0398,211,343307,5,2,8,3,,2,7,1,0,0,0,0,0,0,0,0,1,0,0,,0,1
16297,0.1668,211,343307,5,2,5,1,,4,6,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16298,0.0557,211,343307,5,2,4,3,,2,7,1,0,0,0,0,1,0,0,0,0,0,0,,0,1
16299,0.3365,211,343307,5,1,3,5,,5,1,1,0,0,0,1,0,0,0,0,0,1,1,,1,0
16300,0.1668,211,343307,5,2,5,3,,5,7,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16301,0.0994,211,343307,5,2,3,3,,6,6,1,0,0,0,1,0,0,0,0,0,0,0,,1,1
16302,0.3339,211,343307,6,2,5,2,,4,8,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
16303,0.1668,211,343307,6,2,5,2,,2,5,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
16304,0.1668,211,343307,5,2,5,1,,7,8,1,0,0,0,0,0,1,0,0,0,0,0,,1,1
16305,0.1668,211,343307,5,2,5,4,,4,3,1,0,0,0,0,0,1,0,0,0,0,1,,0,0
16306,0.1565,211,343307,4,2,5,2,,6,5,1,0,0,0,0,0,1,0,0,0,0,0,,1,0
16307,0.053,211,343307,3,2,2,2,,5,5,1,0,0,1,0,0,0,0,0,0,0,0,,1,0
16308,0.1468,211,343307,4,1,5,2,,4,8,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
